Is Senior Citizen,Has Partner,Has Dependents,Tenure (Months),Has Phone Service,Has Online Security,Has Online Backup,Has Device Protection,Has Tech Support,Has Streaming TV,Has Streaming Movies,Uses Paperless Billing,Monthly Charges,Total Charges,No Phone Service,Has Multiple Lines,Fiber Internet,No Internet Service,One-Year Contract,Two-Year Contract,Pays by Credit Card (Auto),Pays by Electronic Check,Pays by Mailed Check,Predicted Churn Probability,Risk Segment
1,0,0,2,0,0,0,0,0,0,0,0,78.55,149.55,0,1,1,0,0,0,0,1,0,0.8739519563673198,High Risk
0,0,0,9,0,0,0,0,0,0,0,0,19.7,180.7,0,0,0,1,0,0,1,0,0,0.06739714508264341,Low Risk
0,0,0,10,0,0,0,0,0,0,0,0,40.25,411.45,1,0,0,0,1,0,0,0,1,0.08503292375189135,Low Risk
0,0,0,70,0,0,0,0,0,0,0,0,19.85,1328.35,0,0,0,1,0,1,1,0,0,0.0005484692343437824,Low Risk
0,0,0,9,0,0,0,0,0,0,0,0,68.25,576.95,0,0,0,0,0,0,0,0,0,0.21183552421606702,Low Risk
0,0,0,4,0,0,0,0,0,0,0,0,20.15,68.45,0,0,0,1,0,0,1,0,0,0.2217753360191938,Low Risk
0,0,0,2,0,0,0,0,0,0,0,0,50.95,123.05,0,0,0,0,0,0,0,0,1,0.452232148582722,Medium Risk
0,0,0,1,0,0,0,0,0,0,0,0,78.65,78.65,0,0,1,0,0,0,0,1,0,0.9070799106356597,High Risk
0,0,0,19,0,0,0,0,0,0,0,0,25.15,468.35,1,0,0,0,0,0,0,0,0,0.13204324825404104,Low Risk
0,0,0,7,0,0,0,0,0,0,0,0,20.25,174.7,0,0,0,1,0,0,0,0,0,0.204968900032371,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,42.9,42.9,0,0,0,0,0,0,0,1,0,0.5179641197490349,Medium Risk
1,0,0,1,0,0,0,0,0,0,0,0,44.0,44.0,0,0,0,0,0,0,0,1,0,0.7136389955764,High Risk
0,0,0,9,0,0,0,0,0,0,0,0,20.25,172.35,0,0,0,1,1,0,0,0,1,0.038230892168524634,Low Risk
0,0,0,3,0,0,0,0,0,0,0,0,34.25,139.35,1,0,0,0,0,0,0,0,1,0.4109507060917625,Medium Risk
0,0,0,9,0,0,0,0,0,0,0,0,58.5,539.85,1,0,0,0,0,0,0,0,1,0.4442509467881097,Medium Risk
0,0,0,5,0,0,0,0,0,0,0,0,55.8,300.4,0,0,0,0,0,0,1,0,0,0.16153572179101455,Low Risk
0,0,0,56,0,0,0,0,0,0,0,0,88.9,4968.0,0,0,1,0,1,0,0,0,0,0.044891802257758906,Low Risk
0,0,0,18,0,0,0,0,0,0,0,0,57.65,992.7,0,1,0,0,0,0,0,0,1,0.13885618006387296,Low Risk
1,0,0,49,0,0,0,0,0,0,0,0,96.2,4718.25,0,1,1,0,0,0,0,1,0,0.7283926041503754,High Risk
0,0,0,70,0,0,0,0,0,0,0,0,79.15,5536.5,0,1,0,0,0,1,0,0,1,0.002428493211678165,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,108.05,7806.6,0,1,1,0,0,1,1,0,0,0.01982090112603484,Low Risk
1,0,0,6,0,0,0,0,0,0,0,0,74.4,434.1,0,0,1,0,0,0,0,1,0,0.5642996154369887,Medium Risk
1,0,0,17,0,0,0,0,0,0,0,0,94.8,1563.9,0,1,1,0,0,0,0,1,0,0.4378455355209091,Medium Risk
0,0,0,29,0,0,0,0,0,0,0,0,45.9,1332.4,1,0,0,0,0,0,0,1,0,0.10468866605602248,Low Risk
0,0,0,6,0,0,0,0,0,0,0,0,105.3,545.2,0,1,1,0,0,0,0,1,0,0.6168382465062949,High Risk
0,0,0,63,0,0,0,0,0,0,0,0,102.6,6296.75,0,1,1,0,0,1,0,1,0,0.056370761452800074,Low Risk
0,0,0,16,0,0,0,0,0,0,0,0,73.85,1284.2,0,1,1,0,0,0,0,0,0,0.13878455956121966,Low Risk
0,0,0,59,0,0,0,0,0,0,0,0,61.35,3645.5,0,0,0,0,1,0,0,0,0,0.04928989918706315,Low Risk
0,0,0,3,0,0,0,0,0,0,0,0,57.55,161.45,0,0,0,0,0,0,0,1,0,0.5114049983099952,Medium Risk
0,0,0,8,0,0,0,0,0,0,0,0,29.25,226.95,1,0,0,0,0,0,0,0,1,0.293020812140474,Low Risk
1,0,0,7,0,0,0,0,0,0,0,0,84.55,646.85,0,1,1,0,0,0,0,1,0,0.8665328016093268,High Risk
0,0,0,68,0,0,0,0,0,0,0,0,19.6,1441.65,0,0,0,1,0,1,1,0,0,0.0017853988597419715,Low Risk
0,0,0,68,0,0,0,0,0,0,0,0,111.75,7511.3,0,1,1,0,0,1,1,0,0,0.1278571005386206,Low Risk
1,0,0,52,0,0,0,0,0,0,0,0,106.5,5621.85,0,1,1,0,1,0,0,1,0,0.3308493052626541,Medium Risk
0,0,0,72,0,0,0,0,0,0,0,0,107.7,7919.8,0,1,1,0,0,1,1,0,0,0.0024306694374741284,Low Risk
0,0,0,32,0,0,0,0,0,0,0,0,19.3,593.2,0,0,0,1,1,0,0,0,1,0.0022525411610300563,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,20.05,1423.65,0,0,0,1,0,1,0,0,0,0.0001422530653398372,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,69.95,69.95,0,0,1,0,0,0,1,0,0,0.8248416232072272,High Risk
0,0,0,42,0,0,0,0,0,0,0,0,63.7,2763.35,0,0,0,0,1,0,1,0,0,0.11176723309933731,Low Risk
0,0,0,25,0,0,0,0,0,0,0,0,24.75,692.1,0,1,0,1,0,1,1,0,0,0.5189476008863049,Medium Risk
0,0,0,45,0,0,0,0,0,0,0,0,50.9,2298.55,0,0,0,0,0,0,0,0,0,0.0992035681708252,Low Risk
0,0,0,43,0,0,0,0,0,0,0,0,60.4,2640.55,1,0,0,0,1,0,1,0,0,0.07034000451455918,Low Risk
0,0,0,37,0,0,0,0,0,0,0,0,79.25,2911.8,0,1,0,0,1,0,0,0,1,0.1853658726099816,Low Risk
1,0,0,20,0,0,0,0,0,0,0,0,85.8,1727.5,0,1,1,0,0,0,1,0,0,0.20260806760498692,Low Risk
0,0,0,4,0,0,0,0,0,0,0,0,24.45,86.6,1,0,0,0,0,0,0,1,0,0.3605074948443326,Medium Risk
0,0,0,63,0,0,0,0,0,0,0,0,110.1,6705.7,0,0,1,0,0,1,1,0,0,0.10974367426254673,Low Risk
0,0,0,3,0,0,0,0,0,0,0,0,90.7,237.65,0,0,1,0,0,0,0,0,1,0.6116608854602136,High Risk
0,0,0,66,0,0,0,0,0,0,0,0,25.3,1672.35,0,1,0,1,0,1,1,0,0,0.002674628418333846,Low Risk
0,0,0,28,0,0,0,0,0,0,0,0,105.7,2979.5,0,1,1,0,0,0,0,1,0,0.5423057835307525,Medium Risk
1,0,0,8,0,0,0,0,0,0,0,0,85.2,695.75,0,1,1,0,0,0,0,1,0,0.8904384216604034,High Risk
0,0,0,71,0,0,0,0,0,0,0,0,24.35,1654.6,0,1,0,1,0,1,0,0,1,0.00020035282116597725,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,24.25,24.25,1,0,0,0,0,0,0,1,0,0.6676397507956824,High Risk
0,0,0,72,0,0,0,0,0,0,0,0,25.1,1857.85,0,1,0,1,0,1,0,0,0,0.0004113090167586952,Low Risk
1,0,0,16,0,0,0,0,0,0,0,0,54.55,825.1,0,0,0,0,0,0,0,0,0,0.3521111409588956,Medium Risk
0,0,0,66,0,0,0,0,0,0,0,0,96.6,6424.25,0,1,1,0,0,1,0,0,1,0.018539738329474097,Low Risk
0,0,0,11,0,0,0,0,0,0,0,0,76.5,837.95,0,1,1,0,0,0,0,1,0,0.491165055031485,Medium Risk
0,0,0,51,0,0,0,0,0,0,0,0,81.15,4126.2,0,1,0,0,1,0,1,0,0,0.058724002727331366,Low Risk
0,0,0,8,0,0,0,0,0,0,0,0,38.5,330.8,1,0,0,0,0,0,0,1,0,0.36504338790973656,Medium Risk
0,0,0,14,0,0,0,0,0,0,0,0,92.9,1337.45,0,0,1,0,0,0,0,1,0,0.37551723247548296,Medium Risk
0,0,0,4,0,0,0,0,0,0,0,0,93.5,362.2,0,1,1,0,0,0,0,1,0,0.8407739447107905,High Risk
0,0,0,70,0,0,0,0,0,0,0,0,84.7,5991.05,0,1,0,0,0,1,0,0,1,0.0021764647633911787,Low Risk
0,0,0,70,0,0,0,0,0,0,0,0,66.0,4891.5,0,1,0,0,0,1,0,1,0,0.030075959023455338,Low Risk
1,0,0,54,0,0,0,0,0,0,0,0,101.5,5373.1,0,1,1,0,1,0,1,0,0,0.3354482175049756,Medium Risk
0,0,0,28,0,0,0,0,0,0,0,0,74.9,2068.55,0,0,1,0,0,0,0,0,0,0.3076094484477756,Medium Risk
0,0,0,24,0,0,0,0,0,0,0,0,20.75,487.05,0,0,0,1,0,1,0,0,1,0.0009806559511186855,Low Risk
0,0,0,69,0,0,0,0,0,0,0,0,61.45,4131.2,0,0,0,0,0,1,1,0,0,0.003378912967368967,Low Risk
0,0,0,42,0,0,0,0,0,0,0,0,54.5,2301.15,0,0,0,0,0,0,0,0,1,0.09437737045753206,Low Risk
1,0,0,2,0,0,0,0,0,0,0,0,69.6,131.65,0,0,1,0,0,0,0,1,0,0.5498209796592107,Medium Risk
1,0,0,39,0,0,0,0,0,0,0,0,99.75,4036.0,0,1,1,0,0,0,0,1,0,0.49929398913447687,Medium Risk
0,0,0,45,0,0,0,0,0,0,0,0,109.75,4900.65,0,1,1,0,0,1,0,0,0,0.25248841174872316,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,80.85,5727.45,0,1,0,0,0,1,0,0,0,0.001344534173038744,Low Risk
0,0,0,38,0,0,0,0,0,0,0,0,20.3,743.05,0,0,0,1,0,1,0,0,1,0.0016746127373007684,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,67.8,4804.65,0,1,0,0,0,1,0,0,0,0.0015580337357007975,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,24.05,24.05,0,1,0,1,0,0,0,0,1,0.3478198597620923,Medium Risk
0,0,0,72,0,0,0,0,0,0,0,0,19.8,1414.65,0,0,0,1,0,1,1,0,0,0.00022782661374342133,Low Risk
0,0,0,55,0,0,0,0,0,0,0,0,25.7,1443.65,0,1,0,1,0,1,0,0,0,0.02714504354990197,Low Risk
0,0,0,51,0,0,0,0,0,0,0,0,56.15,2898.95,1,0,0,0,1,0,0,1,0,0.12157305535028776,Low Risk
0,0,0,63,0,0,0,0,0,0,0,0,86.7,5309.5,0,0,0,0,0,1,0,0,0,0.006083560075723097,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,20.4,20.4,0,0,0,1,0,0,0,0,1,0.27080040720742593,Low Risk
0,0,0,23,0,0,0,0,0,0,0,0,19.65,451.55,0,0,0,1,0,1,0,0,1,0.004608008959918658,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,50.55,50.55,0,0,0,0,0,0,0,1,0,0.6181802054022284,High Risk
0,0,0,2,0,0,0,0,0,0,0,0,54.35,117.05,0,1,0,0,0,0,0,0,1,0.4575081996075617,Medium Risk
1,0,0,52,0,0,0,0,0,0,0,0,108.1,5839.3,0,1,1,0,0,0,1,0,0,0.16255827995407485,Low Risk
0,0,0,36,0,0,0,0,0,0,0,0,54.45,1893.5,0,1,0,0,1,0,0,0,1,0.043533389729214826,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,45.35,45.35,0,0,0,0,0,0,0,0,1,0.5085598711521444,Medium Risk
0,0,0,28,0,0,0,0,0,0,0,0,59.0,1654.45,0,1,0,0,1,0,0,0,1,0.031257774032209376,Low Risk
0,0,0,7,0,0,0,0,0,0,0,0,69.45,477.05,0,0,0,0,1,0,0,1,0,0.11587798565134699,Low Risk
0,0,0,14,0,0,0,0,0,0,0,0,100.55,1415.55,0,1,1,0,0,0,0,1,0,0.7390795488824247,High Risk
1,0,0,72,0,0,0,0,0,0,0,0,64.95,4546.0,1,0,0,0,0,1,1,0,0,0.01057987719817013,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,20.5,20.5,0,0,0,1,0,0,0,0,1,0.45405773983814346,Medium Risk
0,0,0,10,0,0,0,0,0,0,0,0,18.85,163.2,0,0,0,1,0,0,0,0,1,0.009840722105319107,Low Risk
0,0,0,42,0,0,0,0,0,0,0,0,19.8,849.9,0,0,0,1,1,0,0,0,0,0.00980902162801951,Low Risk
0,0,0,7,0,0,0,0,0,0,0,0,25.05,189.95,1,0,0,0,0,0,0,0,0,0.14437852151787994,Low Risk
0,0,0,4,0,0,0,0,0,0,0,0,74.8,321.9,0,0,1,0,0,0,0,0,0,0.5100346475129882,Medium Risk
0,0,0,72,0,0,0,0,0,0,0,0,114.3,8058.55,0,1,1,0,0,1,1,0,0,0.007289882738347709,Low Risk
0,0,0,20,0,0,0,0,0,0,0,0,24.45,482.8,1,0,0,0,0,0,0,1,0,0.20274147958121075,Low Risk
0,0,0,63,0,0,0,0,0,0,0,0,109.2,7049.75,0,0,1,0,0,1,1,0,0,0.11896009903989782,Low Risk
0,0,0,56,0,0,0,0,0,0,0,0,45.05,2560.1,1,0,0,0,0,1,0,0,0,0.014090650396342653,Low Risk
0,0,0,5,0,0,0,0,0,0,0,0,51.0,286.8,0,0,0,0,0,0,0,0,1,0.35955123806045586,Medium Risk
0,0,0,72,0,0,0,0,0,0,0,0,110.45,7982.5,0,1,1,0,0,1,0,0,0,0.0013277097324371958,Low Risk
1,0,0,68,0,0,0,0,0,0,0,0,84.65,5683.6,0,1,1,0,0,0,0,1,0,0.3996677113069412,Medium Risk
0,0,0,67,0,0,0,0,0,0,0,0,60.05,3994.05,0,0,0,0,1,0,0,0,1,0.007919532114240646,Low Risk
0,0,0,8,0,0,0,0,0,0,0,0,44.65,369.15,0,0,0,0,0,0,0,0,0,0.1531497917604368,Low Risk
0,0,0,52,0,0,0,0,0,0,0,0,93.25,4631.7,0,1,1,0,0,0,0,0,0,0.1815219165103997,Low Risk
0,0,0,18,0,0,0,0,0,0,0,0,20.25,401.95,0,0,0,1,0,0,0,0,1,0.0845932380640396,Low Risk
0,0,0,59,0,0,0,0,0,0,0,0,25.45,1534.05,0,1,0,1,0,1,0,0,1,0.007281919026937149,Low Risk
0,0,0,60,0,0,0,0,0,0,0,0,20.6,1093.0,0,0,0,1,0,1,0,0,1,0.002381226892355962,Low Risk
0,0,0,7,0,0,0,0,0,0,0,0,94.1,701.3,0,1,1,0,0,0,0,1,0,0.8669827373302625,High Risk
0,0,0,59,0,0,0,0,0,0,0,0,34.8,1980.3,1,0,0,0,1,0,0,0,1,0.17429977698430527,Low Risk
0,0,0,46,0,0,0,0,0,0,0,0,60.75,2893.4,1,0,0,0,0,1,0,0,0,0.0069196346539088524,Low Risk
0,0,0,5,0,0,0,0,0,0,0,0,51.35,262.3,0,0,0,0,0,0,0,1,0,0.48491620643803074,Medium Risk
1,0,0,59,0,0,0,0,0,0,0,0,64.05,3886.85,1,0,0,0,0,1,1,0,0,0.009192909768352225,Low Risk
0,0,0,70,0,0,0,0,0,0,0,0,84.8,5917.55,0,1,0,0,0,1,0,0,0,0.005842395697264106,Low Risk
0,0,0,14,0,0,0,0,0,0,0,0,71.0,914.0,0,0,1,0,0,0,1,0,0,0.40870608019576665,Medium Risk
0,0,0,44,0,0,0,0,0,0,0,0,50.15,2139.1,0,1,0,0,0,0,0,0,1,0.026220174835749562,Low Risk
0,0,0,64,0,0,0,0,0,0,0,0,94.6,5948.7,0,1,1,0,0,1,1,0,0,0.05557100955205078,Low Risk
0,0,0,58,0,0,0,0,0,0,0,0,59.75,3624.35,1,0,0,0,0,1,0,0,1,0.0017442612721713486,Low Risk
1,0,0,46,0,0,0,0,0,0,0,0,100.25,4753.85,0,1,1,0,1,0,0,1,0,0.16494528513650294,Low Risk
1,0,0,58,0,0,0,0,0,0,0,0,98.9,5780.7,0,1,1,0,0,0,0,1,0,0.4484619784416852,Medium Risk
0,0,0,72,0,0,0,0,0,0,0,0,97.7,6869.7,0,1,1,0,0,1,1,0,0,0.002781086686260066,Low Risk
1,0,0,30,0,0,0,0,0,0,0,0,40.3,1172.95,1,0,0,0,0,0,0,1,0,0.5257750945429197,Medium Risk
1,0,0,11,0,0,0,0,0,0,0,0,60.25,662.95,0,1,0,0,0,0,0,0,0,0.16323436028379354,Low Risk
1,0,0,34,0,0,0,0,0,0,0,0,56.25,1765.95,1,0,0,0,0,0,0,1,0,0.23150191466051265,Low Risk
0,0,0,54,0,0,0,0,0,0,0,0,46.2,2431.95,1,0,0,0,0,1,0,0,0,0.01243146794873041,Low Risk
0,0,0,3,0,0,0,0,0,0,0,0,50.6,155.35,1,0,0,0,0,0,0,1,0,0.5983128683653806,Medium Risk
0,0,0,72,0,0,0,0,0,0,0,0,24.9,1859.2,0,1,0,1,0,1,0,0,1,0.00021661724885455735,Low Risk
0,0,0,40,0,0,0,0,0,0,0,0,84.85,3303.05,0,1,1,0,0,0,0,1,0,0.5943358206908504,Medium Risk
0,0,0,2,0,0,0,0,0,0,0,0,65.7,134.35,0,0,0,0,0,0,0,0,1,0.3380658969425242,Medium Risk
0,0,0,54,0,0,0,0,0,0,0,0,63.35,3409.1,0,1,0,0,0,1,1,0,0,0.013047023489759215,Low Risk
0,0,0,14,0,0,0,0,0,0,0,0,50.1,709.5,0,0,0,0,0,0,0,0,0,0.1671929318238395,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,70.5,70.5,0,0,1,0,0,0,0,1,0,0.7278990953351818,High Risk
0,0,0,10,0,0,0,0,0,0,0,0,94.85,953.45,0,1,1,0,0,0,0,1,0,0.7402464866829161,High Risk
0,0,0,1,0,0,0,0,0,0,0,0,50.15,50.15,0,0,0,0,0,0,0,1,0,0.4445849209497627,Medium Risk
0,0,0,1,0,0,0,0,0,0,0,0,19.75,19.75,0,0,0,1,0,0,0,0,1,0.4258608672765127,Medium Risk
0,0,0,56,0,0,0,0,0,0,0,0,64.65,3665.55,0,1,0,0,1,0,0,0,0,0.018548341538237426,Low Risk
0,0,0,68,0,0,0,0,0,0,0,0,79.6,5515.8,0,0,0,0,0,1,0,0,0,0.0075919112317436805,Low Risk
0,0,0,14,0,0,0,0,0,0,0,0,19.5,272.0,0,0,0,1,1,0,0,0,1,0.009190104552032728,Low Risk
0,0,0,68,0,0,0,0,0,0,0,0,99.55,6668.0,0,0,1,0,0,1,0,1,0,0.03337981672081781,Low Risk
1,0,0,55,0,0,0,0,0,0,0,0,74.0,4052.4,0,1,1,0,0,0,0,1,0,0.14500363333406643,Low Risk
0,0,0,16,0,0,0,0,0,0,0,0,38.9,664.4,1,0,0,0,0,0,0,1,0,0.3822236927522029,Medium Risk
1,0,0,9,0,0,0,0,0,0,0,0,79.55,718.55,0,0,1,0,0,0,0,1,0,0.5774513368204094,Medium Risk
0,0,0,14,0,0,0,0,0,0,0,0,65.45,937.6,0,0,0,0,0,0,0,1,0,0.3398208247557362,Medium Risk
1,0,0,58,0,0,0,0,0,0,0,0,98.7,5812.6,0,1,1,0,0,0,0,1,0,0.4570461996206619,Medium Risk
0,0,0,53,0,0,0,0,0,0,0,0,46.3,2546.85,1,0,0,0,0,0,0,0,0,0.12318567406021759,Low Risk
0,0,0,70,0,0,0,0,0,0,0,0,99.35,6944.5,0,1,1,0,0,1,1,0,0,0.04051086285125099,Low Risk
1,0,0,14,0,0,0,0,0,0,0,0,95.8,1346.3,0,1,1,0,0,0,0,1,0,0.6768375712511472,High Risk
0,0,0,22,0,0,0,0,0,0,0,0,67.5,1544.05,0,0,0,0,1,0,0,0,0,0.2607435343506549,Low Risk
0,0,0,10,0,0,0,0,0,0,0,0,78.15,765.15,0,1,1,0,0,0,1,0,0,0.4414698870600516,Medium Risk
0,0,0,29,0,0,0,0,0,0,0,0,26.1,692.55,0,1,0,1,0,1,0,0,1,0.011057867912937667,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,69.6,69.6,0,0,1,0,0,0,0,1,0,0.9221801637884931,High Risk
0,0,0,49,0,0,0,0,0,0,0,0,84.35,4059.35,0,1,0,0,1,0,0,1,0,0.19702157569316361,Low Risk
1,0,0,68,0,0,0,0,0,0,0,0,100.2,6851.65,0,1,1,0,0,0,0,1,0,0.6656649880621768,High Risk
0,0,0,1,0,0,0,0,0,0,0,0,78.05,78.05,0,0,1,0,0,0,0,1,0,0.9070799106356597,High Risk
0,0,0,30,0,0,0,0,0,0,0,0,40.35,1187.05,1,0,0,0,1,0,1,0,0,0.061645964301291434,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,79.2,5401.9,0,1,0,0,0,1,1,0,0,0.0014212580947437728,Low Risk
0,0,0,10,0,0,0,0,0,0,0,0,20.9,247.0,0,0,0,1,0,0,0,0,1,0.08965768278271423,Low Risk
0,0,0,7,0,0,0,0,0,0,0,0,73.6,520.0,0,1,1,0,0,0,0,1,0,0.7824675763779645,High Risk
0,0,0,9,0,0,0,0,0,0,0,0,74.75,706.6,0,1,1,0,0,0,0,1,0,0.66274551122527,High Risk
0,0,0,1,0,0,0,0,0,0,0,0,49.9,49.9,0,0,0,0,0,0,0,0,1,0.381674511493337,Medium Risk
0,0,0,20,0,0,0,0,0,0,0,0,68.9,1370.35,0,1,0,0,0,0,1,0,0,0.0712143057699234,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,20.25,20.25,0,0,0,1,0,0,0,0,1,0.38871220264129486,Medium Risk
0,0,0,29,0,0,0,0,0,0,0,0,76.0,2215.25,0,1,1,0,0,0,1,0,0,0.1882006952240515,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,74.0,74.0,0,0,1,0,0,0,0,1,0,0.7451499812690244,High Risk
0,0,0,3,0,0,0,0,0,0,0,0,82.3,214.4,0,0,1,0,0,0,0,0,1,0.4401243384709064,Medium Risk
0,0,0,20,0,0,0,0,0,0,0,0,89.4,1871.15,0,0,1,0,0,0,0,0,0,0.2793588746155052,Low Risk
0,0,0,64,0,0,0,0,0,0,0,0,99.15,6171.2,0,0,1,0,0,0,1,0,0,0.26115205138688036,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,20.2,20.2,0,0,0,1,0,0,0,0,1,0.38871220264129486,Medium Risk
0,0,0,6,0,0,0,0,0,0,0,0,29.45,161.45,1,0,0,0,0,0,0,0,0,0.17802797243590565,Low Risk
0,0,0,50,0,0,0,0,0,0,0,0,19.8,1013.2,0,0,0,1,0,1,0,1,0,0.017673021594192154,Low Risk
0,0,0,6,0,0,0,0,0,0,0,0,59.15,336.7,0,0,0,0,0,0,0,0,0,0.15660825497814543,Low Risk
0,0,0,7,0,0,0,0,0,0,0,0,44.75,333.65,0,0,0,0,0,0,0,1,0,0.28170823492688524,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,90.8,6511.8,0,1,1,0,0,1,1,0,0,0.002715361472802213,Low Risk
0,0,0,8,0,0,0,0,0,0,0,0,49.55,393.45,0,0,0,0,0,0,0,0,0,0.2439307623962411,Low Risk
0,0,0,67,0,0,0,0,0,0,0,0,106.7,7009.5,0,1,1,0,0,1,1,0,0,0.15536352487198465,Low Risk
1,0,0,24,0,0,0,0,0,0,0,0,93.55,2264.05,0,1,1,0,0,0,0,1,0,0.619217508593981,High Risk
0,0,0,72,0,0,0,0,0,0,0,0,94.45,6921.7,0,1,1,0,0,1,1,0,0,0.003516302197211477,Low Risk
0,0,0,33,0,0,0,0,0,0,0,0,19.45,600.25,0,0,0,1,1,0,0,0,0,0.003206582482613629,Low Risk
0,0,0,2,0,0,0,0,0,0,0,0,25.05,56.35,1,0,0,0,0,0,0,1,0,0.6718888850491038,High Risk
0,0,0,70,0,0,0,0,0,0,0,0,67.95,4664.15,0,0,0,0,0,1,0,0,1,0.00291285631387062,Low Risk
0,0,0,22,0,0,0,0,0,0,0,0,65.25,1441.8,0,0,0,0,1,0,0,0,0,0.27336686655643183,Low Risk
0,0,0,59,0,0,0,0,0,0,0,0,99.45,5623.7,0,1,1,0,0,0,0,0,0,0.3659872861089978,Medium Risk
0,0,0,36,0,0,0,0,0,0,0,0,20.35,695.85,0,0,0,1,1,0,1,0,0,0.003421003864920649,Low Risk
0,0,0,51,0,0,0,0,0,0,0,0,19.95,1028.75,0,0,0,1,0,1,0,0,1,0.0030488404276923582,Low Risk
0,0,0,53,0,0,0,0,0,0,0,0,77.4,4155.95,0,1,0,0,1,0,0,0,0,0.05721689686308074,Low Risk
0,0,0,20,0,0,0,0,0,0,0,0,19.7,395.6,0,0,0,1,1,0,0,0,0,0.06458295544895207,Low Risk
0,0,0,63,0,0,0,0,0,0,0,0,99.7,6330.4,0,0,1,0,0,1,1,0,0,0.041267887248533086,Low Risk
0,0,0,40,0,0,0,0,0,0,0,0,74.8,2971.7,0,0,1,0,0,0,1,0,0,0.41243819197530834,Medium Risk
0,0,0,35,0,0,0,0,0,0,0,0,19.15,638.0,0,0,0,1,1,0,0,0,1,0.0032270917397509524,Low Risk
0,0,0,26,0,0,0,0,0,0,0,0,78.95,2034.25,0,0,1,0,1,0,0,0,0,0.07468180509875239,Low Risk
1,0,0,27,0,0,0,0,0,0,0,0,95.55,2510.2,0,1,1,0,0,0,0,1,0,0.7659598859158327,High Risk
0,0,0,53,0,0,0,0,0,0,0,0,62.85,3419.5,0,0,0,0,1,0,1,0,0,0.04072675636010416,Low Risk
1,0,0,34,0,0,0,0,0,0,0,0,71.55,2427.35,0,0,1,0,0,0,1,0,0,0.42072852258970694,Medium Risk
1,0,0,19,0,0,0,0,0,0,0,0,94.95,1760.25,0,1,1,0,0,0,0,1,0,0.5327748652585663,Medium Risk
0,0,0,43,0,0,0,0,0,0,0,0,86.1,3551.65,0,0,1,0,0,0,1,0,0,0.1882786807325616,Low Risk
0,0,0,6,0,0,0,0,0,0,0,0,19.55,122.9,0,0,0,1,0,0,0,0,1,0.020756191806054567,Low Risk
0,0,0,56,0,0,0,0,0,0,0,0,24.8,1424.2,0,1,0,1,0,1,0,0,1,0.0051329504976734405,Low Risk
0,0,0,57,0,0,0,0,0,0,0,0,39.3,2111.45,1,0,0,0,0,0,0,1,0,0.5957052691630332,Medium Risk
0,0,0,34,0,0,0,0,0,0,0,0,84.05,2909.95,0,0,1,0,0,0,0,0,1,0.2775464345041435,Low Risk
0,0,0,10,0,0,0,0,0,0,0,0,36.25,374.0,1,0,0,0,0,0,0,1,0,0.1992690175922971,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,20.25,20.25,0,0,0,1,0,0,0,0,1,0.38871220264129486,Medium Risk
0,0,0,13,0,0,0,0,0,0,0,0,23.9,300.8,1,0,0,0,0,0,0,1,0,0.4052474843473443,Medium Risk
0,0,0,56,0,0,0,0,0,0,0,0,98.6,5581.05,0,1,1,0,0,0,0,1,0,0.4561369989093141,Medium Risk
0,0,0,55,0,0,0,0,0,0,0,0,103.65,5676.65,0,1,1,0,0,0,1,0,0,0.3663998994267791,Medium Risk
0,0,0,36,0,0,0,0,0,0,0,0,92.9,3379.25,0,1,0,0,0,1,1,0,0,0.006423384907250655,Low Risk
0,0,0,47,0,0,0,0,0,0,0,0,19.9,942.95,0,0,0,1,1,0,0,0,0,0.005023567344846346,Low Risk
0,0,0,12,0,0,0,0,0,0,0,0,20.1,232.4,0,0,0,1,0,0,1,0,0,0.22671330482311638,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,85.45,85.45,0,0,1,0,0,0,0,1,0,0.8526029678626396,High Risk
1,0,0,24,0,0,0,0,0,0,0,0,80.5,2088.45,0,1,1,0,0,0,0,1,0,0.6192571215653292,High Risk
0,0,0,63,0,0,0,0,0,0,0,0,99.9,6137.0,0,1,1,0,1,0,0,0,0,0.19692186632793304,Low Risk
